26-05-2018 11:36:45 	84:CA:BE:F0:FB:95 	student-service : 	WARNING - [1527327405305] User cojacasper failed to log in.
29-06-2018 06:59:10 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248350369] Signing up for an exam
29-06-2018 06:59:12 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248352372] Logged out successfully
29-06-2018 06:59:12 	F4:4D:45:7D:36:FD 	student-service : 	WARNING - [1530248352374] User cojacasper failed to log in.
29-06-2018 06:59:12 	F4:4D:45:7D:36:FD 	student-service : 	CRITICAL - [1530248352376] Non-user has tried to check financial card!
29-06-2018 06:59:13 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248353379] User fsavic logged in successfully
29-06-2018 06:59:14 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248354382] Logged out successfully
29-06-2018 06:59:14 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248354383] User cojacasper logged in successfully
29-06-2018 06:59:14 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248354385] Signing up for an exam
29-06-2018 06:59:16 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248356388] Checking financial card
29-06-2018 06:59:21 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248361391] Logged out successfully
29-06-2018 06:59:25 	F4:4D:45:7D:36:FD 	student-service : 	CRITICAL - [1530248365394] Non-user has tried to sign up for an exam!
29-06-2018 06:59:29 	F4:4D:45:7D:36:FD 	student-service : 	CRITICAL - [1530248369398] Non-user has tried to sign up for an exam!
29-06-2018 06:59:31 	F4:4D:45:7D:36:FD 	student-service : 	CRITICAL - [1530248371400] Non-user has tried to sign up for an exam!
29-06-2018 06:59:36 	F4:4D:45:7D:36:FD 	student-service : 	CRITICAL - [1530248376402] Non-user has tried to sign up for an exam!
29-06-2018 06:59:37 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248377404] User cojacasper logged in successfully
29-06-2018 06:59:37 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248377404] Signing up for an exam
29-06-2018 06:59:42 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248382406] Logged out successfully
29-06-2018 06:59:46 	F4:4D:45:7D:36:FD 	student-service : 	CRITICAL - [1530248386409] Non-user has tried to check financial card!
29-06-2018 06:59:50 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248390411] User cojacasper logged in successfully
29-06-2018 06:59:54 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248394414] Signing up for an exam
29-06-2018 06:59:58 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248398416] Logged out successfully
29-06-2018 07:00:01 	F4:4D:45:7D:36:FD 	student-service : 	CRITICAL - [1530248401420] Non-user has tried to check financial card!
29-06-2018 07:00:06 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248406424] User cojacasper logged in successfully
29-06-2018 07:00:06 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248406426] Checking financial card
29-06-2018 07:00:11 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248411431] Logged out successfully
29-06-2018 07:00:13 	F4:4D:45:7D:36:FD 	student-service : 	CRITICAL - [1530248413432] Non-user has tried to sign up for an exam!
29-06-2018 07:00:16 	F4:4D:45:7D:36:FD 	student-service : 	CRITICAL - [1530248416435] Non-user has tried to check financial card!
29-06-2018 07:00:18 	F4:4D:45:7D:36:FD 	student-service : 	CRITICAL - [1530248418439] Non-user has tried to check financial card!
29-06-2018 07:00:19 	F4:4D:45:7D:36:FD 	student-service : 	CRITICAL - [1530248419442] Non-user has tried to check financial card!
29-06-2018 07:00:24 	F4:4D:45:7D:36:FD 	student-service : 	WARNING - [1530248424445] User drstevanovic failed to log in.
29-06-2018 07:00:33 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248433448] User cojacasper logged in successfully
29-06-2018 07:00:34 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248434449] Logged out successfully
29-06-2018 07:00:34 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248434451] User fsavic logged in successfully
29-06-2018 07:00:34 	F4:4D:45:7D:36:FD 	student-service : 	WARNING - [1530248434453] User cojacasper failed to log in.
29-06-2018 07:00:39 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248439456] Signing up for an exam
29-06-2018 07:00:43 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248443458] User cojacasper logged in successfully
29-06-2018 07:00:48 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248448460] Logged out successfully
29-06-2018 07:00:51 	F4:4D:45:7D:36:FD 	student-service : 	CRITICAL - [1530248451462] Non-user has tried to sign up for an exam!
29-06-2018 07:00:53 	F4:4D:45:7D:36:FD 	student-service : 	CRITICAL - [1530248453466] Non-user has tried to sign up for an exam!
29-06-2018 07:00:56 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248456468] User drstevanovic logged in successfully
29-06-2018 07:01:01 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248461469] Logged out successfully
29-06-2018 07:01:01 	F4:4D:45:7D:36:FD 	student-service : 	WARNING - [1530248461471] User cojacasper failed to log in.
29-06-2018 07:01:03 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248463475] User cojacasper logged in successfully
29-06-2018 07:01:03 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248463477] User fsavic logged in successfully
29-06-2018 07:01:04 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248464479] Checking financial card
29-06-2018 07:01:06 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248466480] Signing up for an exam
29-06-2018 07:01:11 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248471484] Signing up for an exam
29-06-2018 07:01:14 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248474487] Checking financial card
29-06-2018 07:01:15 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248475490] User fsavic logged in successfully
29-06-2018 07:01:17 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248477493] Logged out successfully
29-06-2018 07:01:17 	F4:4D:45:7D:36:FD 	student-service : 	WARNING - [1530248477495] User cojacasper failed to log in.
29-06-2018 07:01:17 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248477497] User cojacasper logged in successfully
29-06-2018 07:01:20 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248480499] Logged out successfully
29-06-2018 07:01:20 	F4:4D:45:7D:36:FD 	student-service : 	WARNING - [1530248480501] User cojacasper failed to log in.
29-06-2018 07:01:20 	F4:4D:45:7D:36:FD 	student-service : 	CRITICAL - [1530248480503] Non-user has tried to check financial card!
29-06-2018 07:01:24 	F4:4D:45:7D:36:FD 	student-service : 	CRITICAL - [1530248484505] Non-user has tried to check financial card!
29-06-2018 07:01:27 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248487508] User fsavic logged in successfully
29-06-2018 07:01:27 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248487508] Signing up for an exam
29-06-2018 07:01:30 	F4:4D:45:7D:36:FD 	student-service : 	WARNING - [1530248490510] User drstevanovic failed to log in.
29-06-2018 07:01:34 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248494512] Logged out successfully
29-06-2018 07:01:38 	F4:4D:45:7D:36:FD 	student-service : 	CRITICAL - [1530248498513] Non-user has tried to check financial card!
29-06-2018 07:01:43 	F4:4D:45:7D:36:FD 	student-service : 	WARNING - [1530248503514] User cojacasper failed to log in.
29-06-2018 07:01:43 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248503515] User fsavic logged in successfully
29-06-2018 07:01:44 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248504515] Logged out successfully
29-06-2018 07:01:44 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248504515] User fsavic logged in successfully
29-06-2018 07:01:44 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248504516] Checking financial card
29-06-2018 07:01:49 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248509518] User drstevanovic logged in successfully
29-06-2018 07:01:54 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248514520] Checking financial card
29-06-2018 07:01:57 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248517521] Logged out successfully
29-06-2018 07:01:57 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248517523] User drstevanovic logged in successfully
29-06-2018 07:01:57 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248517525] Checking financial card
29-06-2018 07:02:00 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248520527] Signing up for an exam
29-06-2018 07:02:04 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248524529] Signing up for an exam
29-06-2018 07:02:05 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248525530] Checking financial card
29-06-2018 07:02:14 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248534535] Signing up for an exam
29-06-2018 07:02:18 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248538536] Logged out successfully
29-06-2018 07:02:18 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248538537] User cojacasper logged in successfully
29-06-2018 07:02:18 	F4:4D:45:7D:36:FD 	student-service : 	WARNING - [1530248538538] User fsavic failed to log in.
29-06-2018 07:02:22 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248542540] Checking financial card
29-06-2018 07:02:25 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248545543] Signing up for an exam
29-06-2018 07:02:30 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248550546] Logged out successfully
29-06-2018 07:02:31 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248551548] User drstevanovic logged in successfully
29-06-2018 07:02:36 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248556549] Checking financial card
29-06-2018 07:02:42 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248562552] Logged out successfully
29-06-2018 07:02:42 	F4:4D:45:7D:36:FD 	student-service : 	WARNING - [1530248562553] User fsavic failed to log in.
29-06-2018 07:02:42 	F4:4D:45:7D:36:FD 	student-service : 	CRITICAL - [1530248562554] Non-user has tried to check financial card!
29-06-2018 07:02:47 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248567556] User fsavic logged in successfully
29-06-2018 07:02:47 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248567558] User cojacasper logged in successfully
29-06-2018 07:02:51 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248571560] Signing up for an exam
29-06-2018 07:02:52 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248572561] Signing up for an exam
29-06-2018 07:02:55 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248575564] Signing up for an exam
29-06-2018 07:02:58 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248578566] Logged out successfully
29-06-2018 07:03:02 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248582570] User fsavic logged in successfully
29-06-2018 07:03:04 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248584570] Signing up for an exam
29-06-2018 07:03:05 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248585570] Logged out successfully
29-06-2018 07:03:05 	F4:4D:45:7D:36:FD 	student-service : 	WARNING - [1530248585571] User fsavic failed to log in.
29-06-2018 07:03:05 	F4:4D:45:7D:36:FD 	student-service : 	CRITICAL - [1530248585571] Non-user has tried to sign up for an exam!
29-06-2018 07:03:08 	F4:4D:45:7D:36:FD 	student-service : 	WARNING - [1530248588574] User fsavic failed to log in.
29-06-2018 07:03:08 	F4:4D:45:7D:36:FD 	student-service : 	CRITICAL - [1530248588576] Non-user has tried to sign up for an exam!
29-06-2018 07:03:12 	F4:4D:45:7D:36:FD 	student-service : 	WARNING - [1530248592579] User cojacasper failed to log in.
29-06-2018 07:03:12 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248592581] User fsavic logged in successfully
29-06-2018 07:03:17 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248597585] Logged out successfully
29-06-2018 07:03:17 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248597587] User fsavic logged in successfully
29-06-2018 07:03:17 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248597589] Signing up for an exam
29-06-2018 07:03:21 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248601591] Checking financial card
29-06-2018 07:03:28 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248608595] Signing up for an exam
29-06-2018 07:03:29 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248609597] User drstevanovic logged in successfully
29-06-2018 07:03:34 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248614599] Signing up for an exam
29-06-2018 07:03:38 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248618602] Logged out successfully
29-06-2018 07:03:40 	F4:4D:45:7D:36:FD 	student-service : 	CRITICAL - [1530248620604] Non-user has tried to sign up for an exam!
29-06-2018 07:03:45 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248625610] User fsavic logged in successfully
29-06-2018 07:03:45 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248625613] Signing up for an exam
29-06-2018 07:03:50 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248630615] Checking financial card
29-06-2018 07:03:54 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248634619] Logged out successfully
29-06-2018 07:03:57 	F4:4D:45:7D:36:FD 	student-service : 	CRITICAL - [1530248637619] Non-user has tried to sign up for an exam!
29-06-2018 07:03:59 	F4:4D:45:7D:36:FD 	student-service : 	CRITICAL - [1530248639621] Non-user has tried to sign up for an exam!
29-06-2018 07:04:04 	F4:4D:45:7D:36:FD 	student-service : 	CRITICAL - [1530248644624] Non-user has tried to sign up for an exam!
29-06-2018 07:04:09 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248649627] User drstevanovic logged in successfully
29-06-2018 07:04:09 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248649627] Checking financial card
29-06-2018 07:04:16 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248656630] Signing up for an exam
29-06-2018 07:04:17 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248657633] Checking financial card
29-06-2018 07:04:21 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248661636] Signing up for an exam
29-06-2018 07:04:24 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248664640] Signing up for an exam
29-06-2018 07:04:27 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248667642] Signing up for an exam
29-06-2018 07:04:28 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248668644] Logged out successfully
29-06-2018 07:04:28 	F4:4D:45:7D:36:FD 	student-service : 	WARNING - [1530248668646] User drstevanovic failed to log in.
29-06-2018 07:04:31 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248671650] User cojacasper logged in successfully
29-06-2018 07:04:33 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248673653] Logged out successfully
29-06-2018 07:04:33 	F4:4D:45:7D:36:FD 	student-service : 	WARNING - [1530248673655] User cojacasper failed to log in.
29-06-2018 07:04:33 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248673657] User cojacasper logged in successfully
29-06-2018 07:04:34 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248674658] Signing up for an exam
29-06-2018 07:04:38 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248678660] Logged out successfully
29-06-2018 07:04:39 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248679663] User fsavic logged in successfully
29-06-2018 07:04:39 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248679665] User fsavic logged in successfully
29-06-2018 07:04:43 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248683668] User cojacasper logged in successfully
29-06-2018 07:04:45 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248685669] Signing up for an exam
29-06-2018 07:04:46 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248686671] Signing up for an exam
29-06-2018 07:04:50 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248690672] Checking financial card
29-06-2018 07:04:54 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248694674] Signing up for an exam
29-06-2018 07:04:58 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248698677] Checking financial card
29-06-2018 07:05:00 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248700679] Signing up for an exam
29-06-2018 07:05:05 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248705680] Logged out successfully
29-06-2018 07:05:08 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248708684] User cojacasper logged in successfully
29-06-2018 07:05:08 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248708686] Checking financial card
29-06-2018 07:05:13 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248713689] Signing up for an exam
29-06-2018 07:05:14 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248714692] Signing up for an exam
29-06-2018 07:05:17 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248717696] Logged out successfully
29-06-2018 07:05:17 	F4:4D:45:7D:36:FD 	student-service : 	WARNING - [1530248717698] User fsavic failed to log in.
29-06-2018 07:05:17 	F4:4D:45:7D:36:FD 	student-service : 	CRITICAL - [1530248717700] Non-user has tried to sign up for an exam!
29-06-2018 07:05:20 	F4:4D:45:7D:36:FD 	student-service : 	WARNING - [1530248720703] User fsavic failed to log in.
29-06-2018 07:05:20 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248720705] User cojacasper logged in successfully
29-06-2018 07:05:23 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248723708] Signing up for an exam
29-06-2018 07:05:24 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248724710] Logged out successfully
29-06-2018 07:05:24 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248724711] User fsavic logged in successfully
29-06-2018 07:05:24 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248724711] Checking financial card
29-06-2018 07:05:25 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248725713] User drstevanovic logged in successfully
29-06-2018 07:05:26 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248726715] Checking financial card
29-06-2018 07:05:34 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248734721] Signing up for an exam
29-06-2018 07:05:35 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248735724] Checking financial card
29-06-2018 07:05:40 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248740726] Signing up for an exam
29-06-2018 07:05:44 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248744726] Logged out successfully
29-06-2018 07:05:44 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530248744727] User cojacasper logged in successfully
